Measure Mode: memory
Thread ID: 20079756
Fiber ID: 19903176
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Base#_run_find_callbacks
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Core#init_internals
   NaN      0.000     0.000     0.000     0.000        2   <Module::ActiveRecord::LegacyYamlAdapter>#convert
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Core#init_with
   NaN      0.000     0.000     0.000     0.000        2   Class#allocate
   NaN      0.000     0.000     0.000     0.000        4   ActiveRecord::AttributeMethods::ClassMethods#define_attribute_methods
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Core::ClassMethods#allocate
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::AttributeSet#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::LazyAttributeHash#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::AttributeSet::Builder#build_from_database
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ModelSchema::ClassMethods#attributes_builder
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Persistence::ClassMethods#discriminate_class_for_record
   NaN      0.000     0.000     0.000     0.000        2   NilClass#blank?
   NaN      0.000     0.000     0.000     0.000        8  *ActiveRecord::ModelSchema::ClassMethods#inheritance_column
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Inheritance::ClassMethods#using_single_table_inheritance?
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Inheritance::ClassMethods#discriminate_class_for_record
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Persistence::ClassMethods#instantiate
   NaN      0.000     0.000     0.000     0.000        5   String#freeze
   NaN      0.000     0.000     0.000     0.000        5   String#initialize_copy
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#hash_rows
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#each
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#length
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Notifications::InstrumentationRegistry#instrumenter_for
   NaN      0.000     0.000     0.000     0.000        1   <Module::ActiveSupport::Notifications>#instrumenter
   NaN      0.000     0.000     0.000     0.000        6   Hash#delete
   NaN      0.000     0.000     0.000     0.000        1   Hash#each_key
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Attributes::ClassMethods#columns_hash
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#initialize
   NaN      0.000     0.000     0.000     0.000        1   Array#to_a
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#to_a
   NaN      0.000     0.000     0.000     0.000        5   SQLite3::Statement#column_decltype
   NaN      0.000     0.000     0.000     0.000        5   SQLite3::Statement#column_name
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#without_prepared_statement?
   NaN      0.000     0.000     0.000     0.000       88   String#===
   NaN      0.000     0.000     0.000     0.000       88   ActiveSupport::Notifications::Fanout::Subscribers::Evented#subscribed_to?
   NaN      0.000     0.000     0.000     0.000        3   Array#select
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::SQLite3Adapter#exec_query
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#select
   NaN      0.000     0.000     0.000     0.000        1   Arel::Collectors::PlainString#value
   NaN      0.000     0.000     0.000     0.000        1   Arel::Collectors::SQLString#compile
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter::SQLString#compile
   NaN      0.000     0.000     0.000     0.000        1   Array#initialize_copy
   NaN      0.000     0.000     0.000     0.000        1   Fixnum#to_default_s
   NaN      0.000     0.000     0.000     0.000        1   Fixnum#to_s
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_Limit
   NaN      0.000     0.000     0.000     0.000        2   Arel::Visitors::ToSql#literal
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Table
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_JoinSource
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#empty?
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#quote_column_name
   NaN      0.000     0.000     0.000     0.000        1   #<Class:0x3167028>#name
   NaN      0.000     0.000     0.000     0.000        2   String#gsub
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::SQLite3Adapter#quote_column_name
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::Quoting#quote_table_name
   NaN      0.000     0.000     0.000     0.000        2   Arel::Visitors::ToSql#quote_table_name
   NaN      0.000     0.000     0.000     0.000        2   #<Class:0x3167028>#relation
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Attributes_Attribute
   NaN      0.000     0.000     0.000     0.000        2   Enumerable#each_with_index
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_Top
   NaN      0.000     0.000     0.000     0.000        6   Arel::Visitors::ToSql#maybe_visit
   NaN      0.000     0.000     0.000     0.000       12   Arel::Collectors::PlainString#<<
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_SelectCore
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#inject
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_SelectStatement
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::SQLite#visit_Arel_Nodes_SelectStatement
   NaN      0.000     0.000     0.000     0.000        8   Arel::Visitors::Visitor#dispatch
   NaN      0.000     0.000     0.000     0.000        8  *Arel::Visitors::Reduce#visit
   NaN      0.000     0.000     0.000     0.000        1   Arel::Visitors::Reduce#accept
   NaN      0.000     0.000     0.000     0.000        1   Arel::Collectors::PlainString#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::Collectors::SQLString#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#collector
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#to_sql
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#binds_from_relation
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#select_all
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#select_all
   NaN      0.000     0.000     0.000     0.000        1   Object#blank?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Sanitization::ClassMethods#sanitize_sql_for_conditions
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ModelSchema::ClassMethods#table_name
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Querying#find_by_sql
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#bind_values
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#lock_value
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#from_value
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#distinct
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#distinct_value
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#project
   NaN      0.000     0.000     0.000     0.000        1   <Class::#<Class:0x3167028>>#new
   NaN      0.000     0.000     0.000     0.000        1   Arel::Table#[]
   NaN      0.000     0.000     0.000     0.000        1   <Module::Arel>#sql
   NaN      0.000     0.000     0.000     0.000        1   <Module::Arel>#star
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#select_values
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#build_select
   NaN      0.000     0.000     0.000     0.000        2   Array#concat
   NaN      0.000     0.000     0.000     0.000        6   String#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#order
   NaN      0.000     0.000     0.000     0.000        1   Regexp#===
   NaN      0.000     0.000     0.000     0.000        1   String#blank?
   NaN      0.000     0.000     0.000     0.000        1   Array#reject!
   NaN      0.000     0.000     0.000     0.000        2   Array#uniq
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#build_order
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#group_values
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#offset_value
   NaN      0.000     0.000     0.000     0.000        2   Arel::Nodes::Unary#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#take
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#sanitize_limit
   NaN      0.000     0.000     0.000     0.000        4   Module#name
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#class_to_pool
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#retrieve_connection_pool
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#retrieve_connection
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionHandling#retrieve_connection
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionHandling#connection
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Delegation#connection
